logId,activityName,activityTypeId,activityLevel,averageHeartRate,calories,duration,activeDuration,steps,logType,manualValuesSpecified,heartRateZones,lastModified,startTime,originalStartTime,originalDuration,elevationGain,hasGps,shouldFetchDetails,distance,distanceUnit,source,tcxLink,speed,pace,vo2Max
29103399505,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",134,274,1240000,1112000,2476,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 5}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 7}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 6}]",02/21/20 07:43:24,2020-02-21 06:54:15,02/21/20 06:54:15,1240000,62.789,False,True,2.370195,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'VO2_MAX', 'PACE', 'CALORIES', 'DISTANCE', 'ELEVATION', 'GPS', 'STEPS']}",,7.67755035971223,468.8995618825137,
29101726687,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 18, 'name': 'very'}]",133,283,2102000,1171000,2519,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 4}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 6}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 9}]",02/21/20 10:29:41,2020-02-21 09:48:37,02/21/20 09:48:37,2102000,9.449,True,True,2.388156,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'VO2_MAX', 'PACE', 'CALORIES', 'DISTANCE', 'ELEVATION', 'GPS', 'STEPS']}",https://www.fitbit.com/activities/exercise/29101726687?export=tcx,7.201383432963279,499.9039467224487,{'vo2Max': 46.690310000000004}
29144255830,Walk,90013,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 22, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",84,165,1535000,1535000,1432,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 17}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 9}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/22/20 17:25:54,2020-02-22 15:50:31,02/22/20 15:50:31,1535000,0.0,False,False,,,,,,,
29225187883,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 27, 'name': 'very'}]",159,486,1717000,1593000,4056,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 1}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 1}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 24}]",02/26/20 07:00:41,2020-02-26 06:30:39,02/26/20 06:30:39,1717000,70.714,True,True,3.714648,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'VO2_MAX', 'PACE', 'CALORIES', 'DISTANCE', 'ELEVATION', 'GPS', 'STEPS']}",https://www.fitbit.com/activities/exercise/29225187883?export=tcx,8.245785310734462,436.58667602144294,{'vo2Max': 44.06519}
29276705001,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",100,190,1331000,1331000,1502,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 2}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 20}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/27/20 16:35:04,2020-02-27 16:04:30,02/27/20 16:04:30,1331000,24.384,False,False,,,,,,,
29280541306,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 82, 'name': 'very'}]",133,1197,5171000,5171000,8223,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 18}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 43}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 23}]",02/27/20 20:06:31,2020-02-27 18:29:34,02/27/20 18:29:34,5171000,,False,False,,,,,,,
29328736346,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 11, 'name': 'fairly'}, {'minutes': 11, 'name': 'very'}]",104,194,1331000,1331000,1470,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 21}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 1}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",02/29/20 17:59:02,2020-02-29 10:58:23,02/29/20 10:58:23,1331000,27.432,False,False,,,,,,,
29343110010,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 16, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",92,180,1485000,1485000,1394,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 5}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 20}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/01/20 13:10:32,2020-03-01 12:35:20,03/01/20 12:35:20,1485000,0.0,False,False,,,,,,,
29368745488,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",94,193,1331000,1331000,1668,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 6}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 17}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/02/20 16:49:39,2020-03-02 16:13:50,03/02/20 16:13:50,1331000,9.144,False,False,,,,,,,
29389852791,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 3, 'name': 'very'}]",83,107,973000,973000,997,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 9}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 7}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/03/20 06:10:48,2020-03-03 05:49:17,03/03/20 05:49:17,973000,0.0,False,False,,,,,,,
29460875764,Sport,15000,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 68, 'name': 'very'}]",129,952,4297000,4297000,6392,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 24}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 34}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 12}]",03/05/20 20:00:15,2020-03-05 18:31:36,03/05/20 18:31:36,4297000,,False,False,,,,,,,
29463966664,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 29, 'name': 'very'}]",150,493,1901000,1750000,4671,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 1}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 4}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 24}]",03/05/20 20:47:21,2020-03-05 20:03:25,03/05/20 20:03:25,1901000,153.314,True,True,4.272132,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['HEARTRATE', 'VO2_MAX', 'PACE', 'CALORIES', 'DISTANCE', 'ELEVATION', 'GPS', 'STEPS']}",https://www.fitbit.com/activities/exercise/29463966664?export=tcx,8.788402285714286,409.6307705271831,{'vo2Max': 44.457910000000005}
29484283868,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 11, 'name': 'fairly'}, {'minutes': 17, 'name': 'very'}]",95,249,1843000,1843000,2146,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 4}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 27}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/06/20 16:29:34,2020-03-06 15:54:53,03/06/20 15:54:53,1843000,0.0,False,False,,,,,,,
29496744862,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",98,144,1024000,1024000,1215,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 17}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/07/20 07:37:07,2020-03-07 07:11:27,03/07/20 07:11:27,1024000,0.0,False,False,,,,,,,
29497576491,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 34, 'name': 'very'}]",108,401,2253000,2253000,3841,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 31}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 7}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/07/20 09:22:46,2020-03-07 08:41:54,03/07/20 08:41:54,2253000,0.0,False,False,,,,,,,
29524422172,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 14, 'name': 'very'}]",95,211,1536000,1536000,1678,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 4}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 22}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/08/20 14:24:23,2020-03-08 13:50:00,03/08/20 13:50:00,1536000,27.432,False,False,,,,,,,
29539724634,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 15, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 0, 'name': 'very'}]",81,102,922000,922000,932,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 14}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 2}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/09/20 06:34:10,2020-03-09 06:02:46,03/09/20 06:02:46,922000,6.096,False,False,,,,,,,
29558679305,Treadmill,20049,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 37, 'name': 'very'}]",140,577,2470000,2245000,5015,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 4}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 15}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 18}]",03/10/20 07:24:39,2020-03-10 06:33:12,03/10/20 06:33:12,2470000,82.296,False,True,4.605984,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['STEPS', 'DISTANCE', 'CALORIES', 'HEARTRATE']}",,7.3848267260579075,,
29580696187,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 5, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",101,158,1075000,1075000,1336,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 2}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 15}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/10/20 17:07:32,2020-03-10 16:31:03,03/10/20 16:31:03,1075000,0.0,False,False,,,,,,,
29631633975,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 16, 'name': 'very'}]",107,232,1433000,1433000,1748,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 17}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 6}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/12/20 13:23:06,2020-03-12 12:47:01,03/12/20 12:47:01,1433000,0.0,False,False,,,,,,,
29652289417,Run,90009,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 0, 'name': 'fairly'}, {'minutes': 25, 'name': 'very'}]",145,416,1758000,1483000,3815,tracker,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 0}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 9}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 15}]",03/14/20 08:51:26,2020-03-14 08:10:29,03/14/20 08:10:29,1758000,76.81,True,True,3.985,Kilometer,"{'type': 'tracker', 'name': 'Versa 2', 'id': '149197665', 'url': 'https://www.fitbit.com/', 'trackerFeatures': ['ELEVATION', 'STEPS', 'DISTANCE', 'PACE', 'VO2_MAX', 'CALORIES', 'GPS', 'HEARTRATE']}",https://www.fitbit.com/activities/exercise/29652289417?export=tcx,9.545923128792987,377.12434422831916,{'vo2Max': 48.542300000000004}
29686437119,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",92,152,1170000,1170000,1361,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 3}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 15}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/14/20 16:29:33,2020-03-14 15:52:04,03/14/20 15:52:04,1170000,0.0,False,False,,,,,,,
29698605706,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 6, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",87,134,1075000,1075000,1255,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 8}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 10}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/15/20 06:31:24,2020-03-15 05:59:44,03/15/20 05:59:44,1075000,0.0,False,False,,,,,,,
29706809331,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 37, 'name': 'very'}]",105,447,2663000,2663000,3965,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 2}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 38}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 4}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/15/20 17:05:58,2020-03-15 16:03:04,03/15/20 16:03:04,2663000,0.0,False,False,,,,,,,
29723610484,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 7, 'name': 'very'}]",96,128,973000,973000,915,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 2}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 14}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/16/20 16:34:04,2020-03-16 15:45:28,03/16/20 15:45:28,973000,0.0,False,False,,,,,,,
29743405906,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",100,169,1075000,1075000,1498,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 0}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 18}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/17/20 07:22:13,2020-03-17 06:52:25,03/17/20 06:52:25,1075000,45.72,False,False,,,,,,,
29751623417,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 10, 'name': 'lightly'}, {'minutes': 1, 'name': 'fairly'}, {'minutes': 13, 'name': 'very'}]",97,216,1434000,1434000,1788,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 5}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 17}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 2}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/17/20 17:57:56,2020-03-17 17:18:46,03/17/20 17:18:46,1434000,0.0,False,False,,,,,,,
29798319102,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 4, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",87,118,941000,941000,1077,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 4}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 10}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/19/20 14:24:21,2020-03-19 13:57:28,03/19/20 13:57:28,941000,0.0,False,False,,,,,,,
29799581639,Walk,90013,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 15, 'name': 'lightly'}, {'minutes': 3, 'name': 'fairly'}, {'minutes': 2, 'name': 'very'}]",83,150,1382000,1382000,1249,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 14}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 9}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/19/20 15:55:24,2020-03-19 15:21:24,03/19/20 15:21:24,1382000,9.144,False,False,,,,,,,
29835401009,Walk,90013,"[{'minutes': 1, 'name': 'sedentary'}, {'minutes': 10, 'name': 'lightly'}, {'minutes': 28, 'name': 'fairly'}, {'minutes': 70, 'name': 'very'}]",98,971,6577000,6577000,8315,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 17}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 86}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 4}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/21/20 09:49:01,2020-03-21 07:50:57,03/21/20 07:50:57,6577000,15.24,False,False,,,,,,,
29908088257,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 7, 'name': 'fairly'}, {'minutes': 8, 'name': 'very'}]",87,148,1178000,1178000,1362,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 10}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 10}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/25/20 07:51:58,2020-03-25 07:20:34,03/25/20 07:20:34,1178000,3.048,False,False,,,,,,,
29914672427,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 2, 'name': 'fairly'}, {'minutes': 34, 'name': 'very'}]",100,369,2253000,2253000,3744,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 37}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/25/20 17:03:08,2020-03-25 16:16:28,03/25/20 16:16:28,2253000,60.96,False,False,,,,,,,
29935864395,Walk,90013,"[{'minutes': 2, 'name': 'sedentary'}, {'minutes': 1, 'name': 'lightly'}, {'minutes': 9, 'name': 'fairly'}, {'minutes': 31, 'name': 'very'}]",101,395,2611000,2611000,3415,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 40}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 2}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/26/20 18:10:20,2020-03-26 17:13:13,03/26/20 17:13:13,2611000,18.288,False,False,,,,,,,
29946131905,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 2, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 9, 'name': 'very'}]",92,139,1024000,1024000,1259,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 5}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 12}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 0}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/27/20 08:01:44,2020-03-27 07:31:40,03/27/20 07:31:40,1024000,3.048,False,False,,,,,,,
29950369280,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 0, 'name': 'lightly'}, {'minutes': 6, 'name': 'fairly'}, {'minutes': 12, 'name': 'very'}]",102,168,1076000,1076000,1203,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 1}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 16}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 1}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/27/20 13:34:13,2020-03-27 13:07:53,03/27/20 13:07:53,1076000,3.048,False,False,,,,,,,
29954913982,Walk,90013,"[{'minutes': 0, 'name': 'sedentary'}, {'minutes': 4, 'name': 'lightly'}, {'minutes': 8, 'name': 'fairly'}, {'minutes': 36, 'name': 'very'}]",99,452,2918000,2918000,3909,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 5}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 42}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 2}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/27/20 17:20:49,2020-03-27 16:22:27,03/27/20 16:22:27,2918000,42.672,False,False,,,,,,,
29967089605,Walk,90013,"[{'minutes': 3, 'name': 'sedentary'}, {'minutes': 3, 'name': 'lightly'}, {'minutes': 22, 'name': 'fairly'}, {'minutes': 65, 'name': 'very'}]",100,846,5581000,5581000,7599,auto_detected,"{'calories': False, 'distance': False, 'steps': False}","[{'name': 'Out of Range', 'min': 30, 'max': 86, 'minutes': 12}, {'name': 'Fat Burn', 'min': 86, 'max': 120, 'minutes': 77}, {'name': 'Cardio', 'min': 120, 'max': 146, 'minutes': 2}, {'name': 'Peak', 'min': 146, 'max': 220, 'minutes': 0}]",03/28/20 11:37:20,2020-03-28 09:58:08,03/28/20 09:58:08,5581000,106.68,False,False,,,,,,,
